seller_id,seller_name,seller_zip_code_prefix,seller_city,seller_state
3771c85bac139d2344864ede5d9341e3,Kathleen Sanchez,18087,sorocaba,SP
7ddcbb64b5bc1ef36ca8c151f6ec77df,George Young,04403,sao paulo,SP
02b72cdeb9cfcc429f1af6f4e3f3b737,William Gonzalez,14940,ibitinga,SP
3481aa57cd91f9f9d3fa1fa12d9a3bf7,Richard Wilson,13360,capivari,SP
a218df5c097b0ca409cfaac1488cc7f6,Matthew Turner,14806,araraquara,SP
bd0389da23d89b726abf911cccc54596,Katherine Hill,71691,brasilia,DF
af3ef48d0e13835e529c29ac573c63e5,Donna Ramirez,14802,araraquara,SP
855668e0971d4dfd7bef1b6a4133b41b,James Mendoza,13257,itatiba,SP
77e4abfd739aed9c46480f90f81c0eb4,Jonathan Roberts,70767,brasilia,DF
bac44fa8e13424950488659b5f765c41,Sandra Torres,04534,sao paulo,SP
863d2ebcd347ce4922de7a0f9a5581d6,George Phillips,21041,rio de janeiro,RJ
1c68394e931a64f90ea236c5ea590300,Melissa Stewart,87114,sarandi,PR
95b293867b5862941c9cd74f756a3c68,Sandra Perez,08223,sao paulo,SP
e62b2d6ac10570a035a30bafcf01d263,Samantha Jackson,05767,sao paulo,SP
f63d8f293af3a6454377546bd9dd19ff,Elizabeth Howard,18110,votorantim,SP
7a425d299613df3e613bcf9d2eaf5c49,Patricia Robinson,22790,rio de janeiro,RJ
6bb0724edf0b62fb91ac404873a97241,Samantha Martinez,06700,cotia,SP
112453736dbe3889cfb74e1aaa0ba0c1,Barbara Green,03520,sao paulo,SP
f593898ec748b7a8cb81fc04edafd98a,James Adams,13920,pedreira,SP
96f7c797de9ca20efbe14545bed63eec,Scott Martinez,14140,cravinhos,SP
77530e9772f57a62c906e1c21538ab82,Michelle Rivera,80310,curitiba,PR
297d5eccd19fa9a83b2630071ff105e4,Stephen Cruz,80710,curitiba,PR
191d55f7edb8524d525ed01b20fe32e8,Barbara Nelson,73020,brasilia,DF
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,Daniel Edwards,08140,sao paulo,SP
5733d806668f8712c24b9abaefbfa642,Anthony Stewart,89803,chapeco,SP
65b081a070633e057c462abdd6fb9dd8,Anthony Evans,75650,morrinhos,GO
edf96ef93ed595084bbcbd9224bd2894,Pamela Martinez,01545,sao paulo,SP
6a8b085f816a1f75f92dbac6eb545f8f,Ronald Johnson,14709,bebedouro,SP
f3295428338a40977a03f555246a70f4,Ruth Wilson,29032,vitoria,ES
75fbb52eda0cbc24f479d3b2fbfa8d3e,Katherine Torres,74560,goiania,GO
e5d4b2b0c3bca22085f7a19a28de0c42,Deborah King,89201,joinville,SC
6187a137b2af59dfdbad8d9f8c373c14,Anthony Brooks,06268,osasco,SP
062ce95fa2ad4dfaedfc79260130565f,Margaret Phillips,95913,lajeado,RS
c200c73f9d7e5a08ca439d6a0803da7c,Jason James,83507,almirante tamandare,PR
2ee0a0689f2f6a72f35a7cb6033f6e7e,Nicholas Cruz,19025,presidente prudente,SP
a08692680c77d30a0b4280da5df01c5a,Rebecca Ramos,04719,sao paulo,SP
dd533b429f380718b70ad9922c294bae,Matthew Jackson,14781,barretos,SP
582d4f8675b945722eda7c0cb61ba4c7,David Nelson,11250,bertioga,SP
74636e24f01da9268b0ed88dacd8513e,Elizabeth Stewart,02941,sao paulo,SP
09bad886111255c5b5030314fc7f1a4a,William Green,01022,sao paulo,SP
94144541854e298c2d976cb893b81343,Steven Stewart,94451,viamao,RS
bf84056e679dbe9c69929847a40e338f,Jeffrey Ortiz,02537,sao paulo,SP
21c62b998a043ebe31161d38f84929fc,Larry Richardson,60110,fortaleza,CE
02d35243ea2e497335cd0f076b45675d,Kimberly Scott,59077,natal,RN
1c129092bf23f28a5930387c980c0dfc,Rebecca Thomas,02972,sao paulo,SP
a1040efe9ff4a6f93c28b0499eada8f5,Katherine James,13210,jundiai,SP
2d9e8987a2ea5cf88dce330249043ff1,Donna Peterson,15155,jaci,SP
fdf736c18c589ed030e058312203e1b2,Richard Morales,37704,pocos de caldas,MG
e433f5fd4050e3352b5d83522b7fe24b,Jennifer Flores,86702,arapongas,PR
b01c2b7b8599b325103ebcddc67413e1,John Thompson,95800,venancio aires,RS
bb5d956dece964a06c12bceb66b923ae,Angela Roberts,20930,rio de janeiro,RJ
3afc536624bc2e65bddfb5db33cc01f3,Ashley Martinez,30150,belo horizonte,MG
8090490573c6c0aa343a7231ebcb8c86,Daniel Scott,04130,sao paulo - sp,SP
26d6bbee02420494d471c9f6436929c0,Kathleen Nguyen,81530,curitiba,PR
602044f2c16190c2c6e45eb35c2e21cb,Brian Thomas,14940,ibitinga,SP
b347677812ea483b0f528eaf8cbc09b7,Mary Ruiz,82540,curitiba,PR
d94ba08b99bedd6a5f6c875ecc4a6fac,Anthony Carter,86800,apucarana,PR
880ce4951cf857ab1d9e0b75c1d856f4,Susan Jackson,31255,belo horizont,MG
b499c00f28f4b7069ff6550af8c1348a,Christopher Williams,13481,limeira,SP
7a2d2949aea47fab95fd98d6c9f618b1,Dorothy Wood,81350,curitiba,PR
fad44952713764836814be105382aee5,Jeffrey Stewart,21340,rio de janeiro,RJ
f1ed6bd0a9b11b581f16c851c6a5a527,Gary Jackson,90240,porto alegre,RS
624f4ece8da4aafb77699233d480f8ef,Steven Moore,05138,sao paulo,SP
95e03ca3d4146e4011985981aeb959b9,Eric Nguyen,21210,rio de janeiro,RJ
1771297ac436903d1dd6b0e9279aa505,Emily Harris,07025,guarulhos,SP
1d503743d2526f03f0c2c89540ee008c,Betty Thomas,01035,sao paulo,SP
fc5a0d7a310a7a41abf86a458585ff2b,Betty Johnson,03655,sao paulo,SP
e1bed63d68ac36fe1f3061befe196af5,Michelle James,13848,mogi guacu,SP
73da1880b39c71de2b262bc7720c1494,George Mitchell,13560,sao carlos,SP
df560393f3a51e74553ab94004ba5c87,Richard Mendoza,87900,loanda,PR
253f95b3a0e6983ae18aed49fbc2b845,Jeffrey Hall,04141,sao paulo,SP
834f3294fba9f932f56edc879193f925,Matthew Ramirez,14808,araraquara,SP
6c177e38df6d3f34182b1f1d427231bf,Susan Taylor,80430,curitiba,PR
08d0949a9a17c027262db1f3c450c26c,Steven Nguyen,85804,cascavel,PR
11fb6f6d341adbe19e81733701704635,Betty Ward,04133,sao paulo,SP
04843805947f0fc584fc1969b6e50fe7,Mark Baker,93900,ivoti,RS
e3b4998c7a498169dc7bce44e6bb6277,Gary Johnson,03635,sao paulo,SP
a37c340b91cb0169e8b029db6440fba2,Kathleen Martinez,04424,sao paulo,SP
e628d4a53c109f09ca88098338b3a3f5,Anthony Allen,30170,belo horizonte,MG
381c83fdca332ea6afd896da20bf6e4a,Jason Edwards,80010,curitiba,PR
6fd52c528dcb38be2eea044946b811f8,Stephanie Gray,08180,sao paulo,SP
189ca3538ce9f920cacf0f982cbe223b,Thomas Carter,03589,sao paulo,SP
20cb7c2fde3e5bf10f0bbe7394e1c6a9,Carol Hill,86385,andira-pr,PR
7e79d65b5c6f1f544b7daea036acf720,Donald James,09572,sao caetano do sul,SP
fd435faa3c0422b60440ea3480d0e77c,Joseph Cruz,58073,joao pessoa,PB
6bef34c5be6f2bbd70aa5165f6df94b1,Carol Ramirez,89120,timbo,SC
ae9690c6e8fee182c28c9ff8e11ca52c,Cynthia Adams,04361,sao paulo,SP
f7720c4fa8e3aba4546301ab80ea1f1b,Stephanie Chavez,81350,curitiba,PR
5bba18b40e8c973b0f32e748004775b0,Barbara Cook,15840,itajobi,SP
7b7f91e98f8c6def45a1407923304402,Justin Rogers,06154,osasco,SP
4c2b230173bb36f9b240f2b8ac11786e,Jennifer Scott,03933,sao paulo,SP
a23266650e7c84bb93fbbba502137478,Donna Roberts,90220,porto alegre,RS
d2df77822373f19934e87694d8640767,Karen Hill,86706,arapongas,PR
8fbd63429be6d3e5e6d1a709b6464802,Robert Morales,09130,santo andre,SP
ac6417315ae5da8f9a38ee11de6f7780,Karen Torres,07400,aruja,SP
81336a0f57a33776419727a300249e90,Margaret Morales,13560,sao carlos,SP
02f623a8eb246f3c5f7c2f96462654e6,Brian Nguyen,18611,botucatu,SP
56db5c0782e8f7ddc9343f9576ff6d16,Brandon Ramirez,88132,palhoca,SC
29fe9f200d3fa0c668d2aa1ec7e08dfb,Robert Gonzalez,88330,balneario camboriu,SC
271b8923c6a549e02d3c9fd1f8c0422b,Stephen Mitchell,11704,praia grande,SP
4e06067cc08b3f41d837768d392c3ee3,Elizabeth Hernandez,32604,betim,MG
ec933281fb017b5020d06df29c3f77e8,Sharon Gray,03820,sao paulo,SP
49e7217cfe4e427191c378ec626d8737,Mary Watson,35570,formiga,MG
34f563c82a85b99ae9e6d60db5fc2e28,Brandon James,93700,campo bom,RS
4ddeb3e828550cddc8d45c8bc36ab2d1,Michael Moore,01131,sao paulo,SP
90d4125885ab6c86e8820a722be71974,Stephanie Flores,06780,taboao da serra,SP
3a734b715d333a2588a3d54a0c9b8746,Scott Reyes,06132,osasco,SP
f5b84683a9bf9e1df748cf40f601b39c,Lisa Scott,01127,sao paulo,SP
392e0502231ae2f8b29994ef6398cd77,Donna Moore,18760,cerqueira cesar,SP
5d0363b33554b373851fc1622e4d5f3c,James Gutierrez,12952,atibaia,SP
6e85dc5ecd97a61094b89b046a509d8e,David Lewis,15845,marapoama,SP
417a1e6c7321084d2a0ae0d023cfad93,Michael Perez,95885,imigrante,RS
013900e863eace745d3ec7614cab5b1a,Donald Miller,80740,curitiba,PR
c157bdeedcbc9a8e3c8bf0d87ff24428,Donna Bennett,18120,mairinque,SP
fa3a0b5aabb344b9a92e3524b0202123,William Williams,83020,sao jose dos pinhais,SP
88cf19ec1fc2c58f161aee259d57142c,Nancy Ruiz,13570,sao carlos,SP
c13ef0cfbe42f190780f621ce81f2234,Benjamin Hill,01207,sao paulo sp,SP
fc908879b9ca1bd65419e54e50432d38,Kimberly Rodriguez,04558,sao paulo,SP
c679fb69a36e1d8349e8c50a217b4d58,Patricia Kelly,95020,caxias do sul,RS
17a053fcb14bd219540cbde0df490be0,Susan Cook,13843,mogi guacu,SP
2d34636518ba88f5349b732fcf8ba2e4,Nancy Phillips,01039,sao paulo,SP
d79e8478eed9999493990b44955fb22e,Mary Moore,20081,rio de janeiro / rio de janeiro,RJ
458d868c9642f55f18f04e951a3fdde6,Kathleen Bennett,90670,porto alegre,RS
41b14765bd56c8ad10971074380f9c0c,Charles Anderson,09070,santo andre,SP
e439f7176d763f92de325271111b2fd5,Joshua Collins,89219,joinville,SC
7f2617c58d5d06806987308b45654351,Larry Campbell,04571,sao paulo,SP
cac63f48c38cd7d002a7e846dcd99a23,Cynthia Stewart,13170,sumare,SP
04ee0ec01589969663ba5967c0e0bdc0,Kathleen Ramirez,95910,lajeado,RS
f00e21b1e91a79653163b7fd8f293ff1,Ruth Kelly,37795,andradas,SP
9140ef75cc8211c4035935e80e567204,Ryan Moore,87015,maringa,PR
79a679c36c08d606b3fd47ead9de109b,Nancy Carter,02611,sao paulo,SP
cc5a78bbad32776dc4e3af205218368c,Paul Murphy,35501,divinopolis,MG
6eeed17989b0ae47c9f11ece6f38ea90,Anna Richardson,04123,sao paulo,SP
b5f0712d22a873b6797ab6cc65c3fcba,Brandon Wood,02316,sao paulo,SP
3f9c56764fabca627406093dcb3ef0b4,Betty Reyes,22745,rio de janeiro,RJ
efb628aa07c8ca93d7db0d85b91a4f5a,Margaret Evans,26230,nova iguacu,RJ
4e922959ae960d389249c378d1c939f5,Christopher Perez,12327,jacarei,SP
47648caee88ccfe951fbb27fbf7b4cbe,Benjamin Brooks,09931,diadema,SP
ca4b77513ac2040591b0d8fae6958380,Christine Evans,09190,sando andre,SP
7957cac1a02f45d0a4a7e45626382ec2,Thomas Taylor,80320,curitiba,PR
4cc4fd4fdd406a85bbdc1f824b731bd7,Jacob Gray,85906,toledo,PR
b8630e1121437d41cb08e3c749c2c2e2,Jacob Gutierrez,25070,duque de caxias,RJ
cfe94489ddd337d1e29e12f2a7205d10,Jennifer Wright,03178,sao paulo,SP
9cf787a239c1aa29dbd76f153dc13f9a,Melissa Jones,14403,franca,SP
2a50b7ee5aebecc6fd0ff9784a4747d6,Eric Taylor,72580,brasilia,DF
d297f1055de2956aedfd3b04113dce3e,Samantha Howard,13382,nova odessa,SP
2c3d56f92f360fb89d849b84e8f50eae,Samantha Murphy,06420,barueri,SP
3442033154be05bac582e173ef54fd12,John Collins,05413,sao paulo,SP
78744a20ee2f80ba64f6804c25def2b8,Mary Nguyen,50751,recife,PE
c990d6cf976a5718aaedc539f383ab88,Joseph Collins,13145,paulinia,SP
94e93ce877be27a515118dbfd2c2be41,Joshua Mitchell,15502,votuporanga,SP
b566ab0ef88016e00422755e305103c6,Samantha Cook,37640,extrema,MG
d9cb0052a666de5308b32f32ad5f1b1c,Joshua Nguyen,15400,olimpia,SP
a89e143d5211473ae18db9577ee34b64,Dorothy Kelly,13486,limeira,SP
1f2eebc0e970fd3c463e4f5d9652687a,John Flores,01311,sao paulo,SP
941554c5757b73ba0e50aa7732310afc,Shirley Parker,04142,sao paulo,SP
8581055ce74af1daba164fdbd55a40de,Melissa Gonzalez,07112,guarulhos,SP
a9ae440659f48b7849df83e82734150b,Nancy White,09015,santo andre,SP
c963a25b8671419c6ce9eebe8fd03218,Thomas Rogers,23943,angra dos reis rj,RJ
9485a23c0430ba1d58d359391606fce6,Maria Diaz,09015,santo andre,SP
0951a6e282947e09cd47969f4ed0b47f,Betty Taylor,06763,taboao da serra,SP
52f0fe436a347ddad7ed5f9aa4e27eaa,Daniel Harris,01129,sao paulo,SP
9c7fd21e0aa159b20da593371f08ff7c,Karen Richardson,06180,osasco,SP
c33847515fa6305ce6feb1e818569f13,Benjamin Ruiz,88359,brusque,SC
8b8cfc8305aa441e4239358c9f6f2485,Amy Cox,86020,londrina,PR
2c00c85d30361cd2ced2969cffbbffa3,Jennifer Williams,31160,belo horizonte,MG
d4e4b5192cba4e0e66eb12a9d347239d,Angela Gutierrez,85904,toledo,PR
ade45994b717ccee333492330fbf037b,Christine Clark,87505,umuarama,PR
bb5bd94c8f59cc050072d2930c869cac,Larry Adams,05008,sao paulo,SP
b05b432bf68945d4d9783f9e3ca29ee8,Benjamin Young,16200,birigui,SP
2a7dc43cecabf23403078e2188437d1d,Daniel Ward,04142,sao paulo,SP
578fa3a9cb6b6dceab39231ad59cdaca,George Kim,60025,fortaleza,CE
615c3462099ffa940d37b17dfda19594,Thomas Adams,24855,rio de janeiro,RJ
a3f0b55de503387383c7b1de3ad7f678,Michelle Garcia,82400,curitiba,PR
6d7f8d9d594e28796b6b3205b00f459c,Elizabeth Morales,80050,curitiba,PR
7b7ed56ae755e2880f2b69632e839c1e,Shirley Nguyen,74230,goiania,GO
4fae87d32467e18eb46e4a76a0a0b9ce,Ashley Allen,99670,ronda alta,RS
ea566164622c6b439516ab18062c42cd,Edward Ramirez,05303,sao  paulo,SP
821fb029fc6e495ca4f08a35d51e53a5,Nicholas Adams,02030,sao paulo,SP
d6ab728cf30867cf3f1a2e216ae2f9b7,Ashley White,03185,sao paulo,SP
1a932caad4f9d804097d7f8e615baed1,James Cooper,02976,sao paulo,SP
173d56ffbd4c56cb80fc3615487d712b,Larry Miller,11370,sao vicente,SP
2be17df1c49978426251562096c3cc09,Samantha Wood,88704,tubarao,SC
f7c31656c19db6275a8acadca289f426,Nicholas Davis,14940,ibitinga,SP
6025c79c035c3d772133b8b8238463b2,Scott Murphy,83327,pinhais/pr,PR
c6381d2d013342748761e906d45aff76,Cynthia Williams,93180,portao,RS
c500367424994318b9e779ff1ae9a330,Anna Taylor,13145,paulinia,SP
19e0f40a907ec568c34bfac15de4f4a1,Brandon Bennett,13478,americana,SP
ecccfa2bb93b34a3bf033cc5d1dcdc69,Brian Sanchez,81810,curitiba,PR
c66dccfb3f109511246da627dd5a2498,Kathleen Evans,11900,registro,SP
d921b68bf747894be13a97ae52b0f386,Brian Jackson,35570,formiga,MG
929f342384a6607afe143d789ade1316,Patricia Perez,86065,londrina,PR
e256a62e0ac58c0edfba09966142d561,Brandon Hernandez,81320,curitiba,PR
b5b800c4065bebf4d3442311c9857344,Deborah Jones,03561,sao paulo,SP
c8417879a15366a17c30af34c798c332,Susan James,04445,sao paulo,SP
8dfbc5ff27df12f6cef751d3b9554222,Christopher Chavez,80220,curitiba,PR
e732329483fd5f27367dd997b47f598a,Larry Reed,89030,blumenau,SC
989becdce12ebc39863c2bceab6f3ca1,George Gray,81730,curitiba,PR
9f56a7a649097b166d8ed286ad86a15c,Katherine Gray,21041,rio de janeiro,RJ
c4d51195486dc781531876a7d00453d8,Jonathan Gonzalez,19023,presidente prudente,SP
98115075dd26cb8835946fc6086f5d30,Scott Lewis,09687,ao bernardo do campo,SP
2305ab43e846518f58dd9d59f3f54e96,Cynthia Kim,08452,sao paulo,SP
2528513dd95219a6013d4d05176e391a,Donna Young,06060,osasco,SP
64c9a1db4e73e19aaafd3286dc448c96,Rebecca White,82510,curitiba,PR
44ed138eca6214d572ce1d813fb0049b,Emily Brown,92010,canoas,RS
ce4755084bc097113867e6454f8f5e52,Edward Sanchez,14090,ribeirao preto,SP
3e51f9cbe317bc3a88f2c76583811ee4,Donna Cooper,08032,sao paulo,SP
204b4e07bddef3c9b317f70189135b22,Cynthia Anderson,37564,borda da mata,MG
921323538c9f1c4e816f2720eac02bea,Samantha Brooks,01319,sao paulo,SP
1464afc72f696af775557a821c2e253f,Stephen Stewart,28630,nova friburgo,RJ
77a515caa36327151d1cc6c32a9f00e1,Linda Wood,09912,diadema,SP
32fdd5d44ecb43dfd6a24b9369eca144,Barbara Jones,35557,carmo do cajuru,MG
4b0fdb526525f9890eb145bf1534640e,David Morales,14940,ibitinga,SP
1cd9e0cc1839d55516843def5600816d,Stephanie Young,03951,sao paulo,SP
7fc87cc3e89b3d1d5cabdca32f8485aa,John Brown,07123,guarulhos,SP
0c7f30ae9b147eca07affbef92832a6a,Linda Allen,84020,ponta grossa,PR
e09887ca8c7bf8a4621ce481820414ef,Donald Baker,08431,sao paulo,SP
318f287a62ab7ac10b703ac37435a231,Gary Jones,04773,sao paulo,SP
52bb00821bcdd358a5a5a27e1f6be5a1,Kimberly Young,06268,osasco,SP
acb6c2ca5c82411c1fdb88d5fd5eb95e,Jeffrey Bailey,03423,sao paulo,SP
26e2e5033827d2ba53929f43e03d8ffe,Robert King,02611,sao paulo,SP
55dedd83e501d8248880557d9073cbfd,Joseph Morales,22061,rio de janeiro,RJ
5b179e9e8cc7ab6fd113a46ca584da81,Sharon Nguyen,05424,sao paulo,SP
ffdd9f82b9a447f6f8d4b91554cc7dd3,John Murphy,80030,curitiba,PR
4eeb99008a0f59d2c7759c59f9a346eb,Timothy Lee,06807,embu das artes,SP
f3511c85f59f8dec53d140501ee8e7a8,Jeffrey Walker,80045,curitiba,PR
60da8bfa7eebe230b7d66ac4082d79b3,Nicole Ortiz,15940,fernando prestes,SP
2c538755f1ca9540af144f266e70df6c,Joshua Campbell,39801,castro pires,MG
cb41bfbcbda0aea354a834ab222f9a59,Jeffrey Ramos,03520,sao paulo,SP
2379bdc3888025689a9deb7b141507d5,Carol Green,13806,mogi mirim,SP
5ee7fd217d08dfe5d3e2f51f96a12c9a,Amy Campbell,13880,vargem grande do sul,SP
a414555ce331b8c8aea4a9cb8395194d,Ashley Stewart,03638,sao paulo,SP
92992bec39dde5766f590d3b1f46d465,Ashley Brown,04310,sao paulo,SP
834f8533b2ecb6598dd004ff3de7203a,Shirley Robinson,05181,sao paulo,SP
b5f49fe968dff6b112861e6cd8e192ef,Jeffrey Moore,80710,curitiba,PR
b26741d31a563d769b4af0465ab20c56,Pamela Morgan,88061,florianopolis,SC
f7315bb81aea4ddca2d39e249a801c98,Kevin Torres,07082,guarulhos,SP
8e2b3afb420011ef0c88c9d5f11ea526,Donald Nelson,13060,campinas,SP
8fff28c4263ddec387f28d237fb42773,Ruth Evans,05594,sao paulo,SP
0ddefe3c7a032b91f4e25b9c3a08fca1,Lisa Perez,09721,sao bernardo do campo,SP
730937bf88cb151eb2eb849f642fc213,Helen Reyes,13500,rio claro,SP
cc3d14116804f7209f3884f6367f1152,Linda Moore,82940,curitiba,PR
5dc203c7b84a0e71e878a179de05fb9a,Anna White,17580,pompeia,SP
440dd6ab244315c632130ecfb63827b1,Patricia Adams,15502,votuporanga,SP
66fd84ee7528c0c0de85d0f44a73d5ab,Larry Rodriguez,98975,campina das missoes,RS
fec6912baad85d41729669edd6b4d3b8,Amanda Johnson,14110,ribeirao preto,SP
666658b8da8370f30e1f89893b1de5e6,David Cruz,03658,sao paulo,SP
f3c38ab652836d21de61fb8314b69182,Lisa Nelson,01206,sao paulo,SP
90b57083da5d803237da74daec6dcb2b,Eric Thompson,80730,curitiba,PR
45d33f715e24d15a6ccf5c17b3a23e3c,Eric Miller,18015,sorocaba,SP
1bb3812d5f0747a3ab7348f199001a10,Betty Cruz,04708,sao paulo,SP
c33a5c3c983090c8b78a28e65052a20d,Jacob Green,88802,criciuma,SC
003554e2dce176b5555353e4f3555ac8,Jacob Sanchez,74565,goiania,GO
16090f2ca825584b5a147ab24aa30c86,Elizabeth King,12940,atibaia,SP
5659d77e8d90378e39b960ad5956f64e,Justin Cooper,12062,taubate,SP
b561927807645834b59ef0d16ba55a24,Kevin Cox,02955,sao paulo,SP
28d162ab86bb49d719c32f0ee6186eaa,Helen Campbell,14079,ribeirao preto,SP
e06f09ec0a4aca210779cf1cfc63cf19,Amanda Lee,04773,sao paulo,SP
8c9348f33ae3dada25c99c99ade2af78,Andrew Ortiz,06340,carapicuiba,SP
da6a60cc8cc724fe51be021ff8be779c,Stephanie Morales,28941,sao pedro da aldeia,RJ
461ff5303b6c9c1a4a07f40c5aece516,Timothy Reyes,83323,pinhais,PR
e82de6494d91d3c4c54450f59b227a94,Nicholas Gutierrez,14940,ibitinga,SP
213b25e6f54661939f11710a6fddb871,Karen Mendoza,13321,salto,SP
78c99c6dff4eeae5be99bf635ed21e3f,Betty James,17510,marilia,SP
a36ac007a4d18f865c8d32c3b2402c2d,Robert Ward,06455,barueri,SP
a2e85714b56b1cb6bb24a9a6e6cad36f,Rebecca Hernandez,14530,miguelopolis,SP
6b333a05bf188ef3e1f1662a86bd9855,Jennifer Rogers,72304,brasilia,DF
56642bcb79900e777d68e91915cb4267,Samantha Wilson,03701,sao paulo,SP
41b86b552e54e3a7009596125aa8b167,Jacob Ruiz,02470,sao paulo,SP
1d0997ff06b524ce9289ffd75114ecd3,Stephen Murphy,52020,recife,PE
73b8eb4a9a729d4019b24ed1be748cbf,Christopher Flores,13070,campinas,SP
a69aa24cec11168e7e39a3fbc727e925,Ashley Rivera,06330,carapicuiba,SP
8ea394aed8138685abe1eb9f25e1021d,Kevin Evans,18053,sorocaba,SP
8a130737016f838139d31878787a39c9,Sandra King,03187,sao paulo,SP
f682e0f848abafc6f41e0d4e868c66ef,Jeffrey Edwards,07600,mairipora,SP
11742f81550ac064cc9a40f67151d9ad,Timothy Roberts,15810,catanduva,SP
8a40ae794fa3f9892cee24bd5af0488b,Patricia Stewart,82620,curitiba,PR
0936e1837d0c79253456bbb2ffaaef10,Nicholas Harris,02050,sao paulo,SP
850f4f8af5ea87287ac68de36e29107f,Michelle Davis,04367,sao paulo,SP
4dc2e811a1760953cb7c6a590b498943,Jason Perez,17230,itapui,SP
343e716476e3748b069f980efbaa294e,Maria Kim,13033,campinas,SP
e9729944ba65dc3ce425e0c5a22ae7b2,David Nguyen,25730,petropolis,RJ
e0eabded302882513ced4ea3eb0c7059,Jeffrey Collins,13023,campinas,SP
643214e62b870443ccbe55ab29a4dccf,Maria Scott,02134,sao paulo,SP
0aa124728afc1131dff5655f4c6f487b,Charles Kim,37135,alfenas,MG
ce27a3cc3c8cc1ea79d11e561e9bebb6,John Edwards,03006,sao paulo,SP
da4d149c0ddbac90557103ac0a0ec356,Donald Hernandez,09861,sbc,SP
0241d4d5d36f10f80c644447315af0bd,Daniel Reed,80330,curitiba,PR
272f092de69afedd4d2969440b37f18f,Patricia Edwards,03265,sao paulo,SP
d1aa1ec0839dcab73a6161130eb1f94a,Robert Roberts,80220,curitiba,PR
8e8a7ce9f2f970dc00e2acf6f6e199f6,Helen Miller,24710,sao goncalo,RJ
d7827b2af99326a03b0ed9c7a24db0d3,Barbara Phillips,86076,londrina,SP
3935fe5fe0f82787a9dcb8deb62be09d,Joshua Parker,04905,sao paulo,SP
119d1aef1b4144adba89163f6cd9f5d4,Eric Gomez,13920,pedreira,SP
9a1aea68d3efa00862ec88c0768037d0,Margaret Sanchez,15806,catanduva,SP
a9b533a26e898b12e8b8d4c07279bf4d,John Wilson,21545,rio de janeiro,RJ
5b51032eddd242adc84c38acab88f23d,Scott Gomez,37564,borda da mata,MG
8cc6a0e5738e61a87b03c78b2ba9db4b,Kenneth Thompson,37795,andradas,MG
c53bcd3be457a342a97e39e5a9f0be22,Jacob Lopez,49980,neopolis,SE
f4db9b37944bcb8873e6b456ee190bbf,Kenneth Diaz,08599,itaquaquecetuba,SP
729b2d09b2a0bdab221076327f13d050,Carol Morris,17320,mineiros do tiete,SP
18e694e0e48ed6f7aa3f24aade5fd697,Matthew Flores,13224,varzea paulista,SP
30a81d8cf85fb2ada1b1b094c9583a95,Joseph Lopez,03563,sao paulo,SP
6561d6bf844e464b4019442692b40e02,Sharon White,07859,franco da rocha,SP
e64d65bc8dbec2accda90c58de5d1246,Scott Harris,13500,rio claro,SP
3903c788ded8dc03b5ebab37a2f3e9a1,Brandon Baker,06332,carapicuiba,SP
63191ead8d3b2f937cd1996fdcbbad20,Joshua Jones,13212,jundiai,SP
67bf6941ba2f1fa1d02c375766bc3e53,Timothy Robinson,82400,curitiba,PR
897060da8b9a21f655304d50fd935913,Jonathan Bailey,14092,ribeirao preto,SP
76c47a299e4a8fe992316a85865acbe9,Stephen Chavez,14075,ribeirao preto,SP
d1b9d4be4b6f9ebd85f8acd6745ba612,Robert Watson,34006,nova lima,MG
3ea08c48e851106d2f584349daba335f,Michelle Martinez,36201,barbacena,MG
389e45560e33d2d0747f949dcddbc08e,Benjamin Rogers,12238,sao jose dos campos,SP
b81e3a6c866a764974fe849821abeebd,Scott Davis,09360,maua,SP
40536e7ca18e1bce252828e5876466cc,Mary King,07747,caieiras,SP
b494891378bd8f4560abe576c52deacd,Samantha King,04160,sao paulo,SP
09f952a5f58d2285b0372551ae8f9b01,Helen Mendoza,09725,sao bernardo do campo,SP
14d7985702e72162bbf13b6beb74ab2b,Nicholas Robinson,09131,santo andre,SP
2c4c47cb51acd5ea5db5e0ae0e26542a,Michelle Miller,15290,buritama,SP
b416191c9813d821a295cfabafff4161,Anthony Davis,14407,franca,SP
9616352088dcf83a7c06637f4ebf1c80,Michelle Watson,87504,umuarama,PR
557f22c76691849db52d2abccf0015d0,Kenneth Parker,75650,morrinhos,GO
968ee78631915a63fef426d6733d7422,Katherine Williams,99700,erechim,RS
533d46c1b06970e99f09523a61df4972,Angela Collins,18200,itapetininga,SP
1dd33b8119b3cb1056ed5dc88cd0aaf4,Donna Garcia,04710,sao paulo,SP
ac137bac82ffa8548e62bd9d01d2a14f,Jeffrey Mendoza,03631,sao paulo,SP
2dcf93836ae3ce0d7c93e2f10876467a,Larry Murphy,12240,sao jose dos campos,SP
51702dc2a3e106c76dbff722b5bf0726,Sharon Kelly,13835,conchal,SP
97512d3fc193b2d1dfcdba0f9d1f0f8a,Brian Martin,08270,sao paulo,SP
f3975e8a41157005d4bcbb358678cd9b,Daniel Taylor,89870,pinhalzinho,SC
76d336555bb25f3165d2f0d6da719c40,Brenda Rodriguez,18015,sorocaba,SP
f08a5b9dd6767129688d001acafc21e5,Amanda Reed,90230,porto alegre,RS
